numer_sta;date;haut_sta;dd;ff;t;td;u;ww;w1;w2;n;nbas;hbas;cl;cm;ch;rr24;tn12;tn24;tx12;tx24;ht_neige;ssfrai;perssfrai;phenspe1;phenspe2;nnuage1;t_neige;etat_neige;prof_sonde;nuage_val;chasse_neige;aval_descr;aval_genre;aval_depart;aval_expo;aval_risque;dd_alti;ff_alti;ht_neige_alti;neige_fraiche;teneur_eau;grain_predom;grain_nombre;grain_diametr;homogeneite;m_vol_neige;;
07498;20200303123000;1854.000000;190;3.000000;268.450000;256.890000;40;0;0;0;4;4;8000;0;0;2;mq;mq;mq;mq;mq;1.600000;0.000000;-50;750.000000;3100.000000;mq;272.350000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;2;mq;mq;mq;
07882;20200303122500;1390.000000;0;0.000000;271.750000;269.400000;84;0;0;0;8;1;250;6;1;/;mq;mq;mq;mq;mq;0.400000;0.000000;-50;750.000000;3100.000000;mq;272.950000;mq;0;0;0;mq;mq;mq;mq;4;0;0.000000;1.120000;0.400000;mq;2;9;mq;1;180.000000;
07567;20200303130000;2100.000000;0;0.000000;267.650000;260.900000;59;0;0;0;4;4;450;2;3;7;mq;mq;mq;mq;mq;1.700000;0.000000;-50;750.000000;3100.000000;mq;269.950000;mq;0;0;0;mq;mq;mq;mq;3;mq;mq;mq;mq;mq;1;9;mq;1;mq;
07888;20200303130000;1800.000000;0;0.000000;272.050000;262.680000;49;0;0;0;8;8;1250;0;7;0;mq;mq;mq;mq;mq;1.350000;0.000000;-50;750.000000;3100.000000;mq;272.650000;mq;0;0;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;2;1;mq;1;120.000000;
07900;20200303130000;2040.000000;0;0.000000;267.750000;259.900000;54;0;0;0;6;4;450;2;3;2;mq;mq;mq;mq;mq;2.980000;0.000000;-50;750.000000;3100.000000;mq;269.250000;mq;0;mq;1;mq;mq;mq;mq;4;310;2.000000;mq;mq;mq;2;2;mq;1;120.000000;
07901;20200303113000;1867.000000;0;0.000000;267.950000;265.360000;82;0;0;0;6;6;150;2;0;0;mq;mq;mq;mq;mq;2.510000;0.000000;-50;750.000000;3100.000000;mq;271.250000;mq;0;0;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;2;3;mq;1;120.000000;
07968;20200303130000;1569.000000;270;2.000000;277.750000;275.610000;86;0;0;0;8;8;1250;0;3;/;mq;mq;mq;mq;mq;0.300000;0.000000;-50;750.000000;3100.000000;mq;272.550000;mq;0;0;8;mq;mq;mq;mq;2;270;25.000000;1.100000;0.000000;mq;1;1;mq;0;180.000000;
07858;20200303123000;1765.000000;0;0.000000;268.550000;265.790000;81;0;0;0;5;5;250;2;0;0;mq;mq;mq;mq;mq;2.270000;0.000000;-50;750.000000;3100.000000;mq;271.150000;mq;0;0;0;mq;mq;mq;mq;4;0;0.000000;4.000000;0.000000;mq;1;1;mq;mq;mq;
07858;20200303060000;1765.000000;mq;mq;265.650000;264.850000;94;mq;7;7;mq;mq;mq;/;/;/;mq;mq;265.350000;mq;274.550000;2.300000;0.500000;-99;768.000000;3150.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.000000;0.500000;mq;mq;mq;mq;mq;mq;
07811;20200303130000;2350.000000;0;0.000000;265.550000;264.200000;90;0;3;7;8;8;1750;0;1;/;mq;mq;mq;mq;mq;1.210000;0.250000;-50;750.000000;3125.000000;mq;268.150000;mq;0;3;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;3;3;mq;0;100.000000;
07881;20200303131500;2590.000000;90;2.000000;262.650000;261.330000;90;0;0;0;8;0;8000;0;0;7;mq;mq;mq;mq;mq;1.850000;0.000000;-50;750.000000;3100.000000;mq;262.850000;mq;0;3;0;mq;mq;mq;mq;3;360;3.000000;mq;mq;mq;3;3;mq;1;200.000000;
07721;20200303130100;1747.000000;220;3.000000;271.850000;269.170000;82;44;0;7;8;8;mq;9;3;/;mq;mq;mq;mq;mq;1.500000;0.000000;-50;750.000000;3100.000000;mq;271.050000;mq;0;mq;0;mq;mq;mq;mq;4;0;0.000000;1.800000;0.000000;mq;1;2;mq;1;mq;
07856;20200303130000;1620.000000;0;0.000000;273.350000;266.930000;62;0;0;0;6;3;800;2;0;2;mq;mq;mq;mq;mq;1.350000;0.000000;-50;750.000000;3100.000000;mq;271.750000;mq;0;2;0;mq;mq;mq;mq;4;360;2.000000;4.000000;0.000000;mq;1;2;mq;1;120.000000;
07876;20200303124000;1270.000000;0;0.000000;274.550000;mq;mq;0;0;0;4;4;450;6;0;2;mq;mq;mq;mq;mq;0.700000;0.000000;-50;750.000000;3100.000000;mq;270.650000;mq;0;0;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07928;20200303133600;1550.000000;0;0.000000;272.450000;270.080000;84;0;0;0;4;3;80;2;3;0;mq;mq;mq;mq;mq;1.250000;0.000000;-50;750.000000;3100.000000;mq;272.850000;mq;0;0;0;mq;mq;mq;mq;4;0;0.000000;1.920000;0.000000;mq;1;2;mq;0;100.000000;
07922;20200303134500;2300.000000;0;0.000000;266.150000;mq;mq;0;0;0;6;3;250;5;7;7;mq;mq;mq;mq;mq;1.450000;0.000000;-50;750.000000;3100.000000;mq;266.150000;mq;0;0;0;mq;mq;mq;mq;4;360;2.000000;mq;mq;mq;2;2;mq;1;130.000000;
07590;20200303122000;1270.000000;0;0.000000;275.650000;269.320000;63;0;0;0;5;3;800;6;0;2;mq;mq;mq;mq;mq;0.230000;0.000000;-50;750.000000;3100.000000;mq;272.050000;mq;0;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07595;20200303121000;1915.000000;0;0.000000;270.950000;269.230000;88;0;0;0;6;0;8000;0;0;7;mq;mq;mq;mq;mq;0.950000;0.000000;-50;750.000000;3100.000000;mq;268.050000;mq;0;3;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;7;3;mq;mq;mq;
07921;20200303133400;1680.000000;0;0.000000;272.350000;261.320000;43;0;0;0;8;0;8000;0;0;7;mq;mq;mq;mq;mq;1.620000;0.000000;-50;750.000000;3100.000000;mq;268.450000;mq;0;0;0;mq;mq;mq;mq;4;90;2.000000;mq;0.000000;mq;1;2;mq;mq;mq;
07925;20200303130500;1905.000000;320;6.000000;272.150000;257.130000;31;0;0;0;6;0;8000;0;0;2;mq;mq;mq;mq;mq;1.200000;0.000000;-50;750.000000;3100.000000;mq;269.350000;mq;0;0;0;mq;mq;mq;mq;4;270;5.000000;1.580000;0.000000;mq;3;3;mq;0;100.000000;
07927;20200303093000;2100.000000;360;2.000000;265.650000;256.010000;46;0;7;3;1;1;150;2;0;0;22.500000;mq;263.950000;mq;272.950000;1.660000;0.240000;-99;768.000000;3124.000000;mq;267.450000;mq;0;0;1;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;3;2;mq;0;160.000000;
07927;20200303125000;2100.000000;0;0.000000;268.850000;255.990000;36;0;0;0;7;7;2250;0;3;0;mq;mq;mq;mq;mq;1.360000;0.000000;-50;750.000000;3100.000000;mq;268.350000;mq;0;0;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;3;3;mq;0;240.000000;
07929;20200303125000;1855.000000;270;1.000000;268.150000;256.920000;41;0;0;0;5;5;1750;0;1;7;mq;mq;mq;mq;mq;2.800000;0.000000;-50;750.000000;3100.000000;mq;271.450000;mq;0;0;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;1;2;mq;0;180.000000;
07931;20200303113000;1665.000000;90;2.000000;274.550000;262.410000;40;0;0;0;1;0;8000;0;0;2;mq;mq;mq;mq;mq;0.530000;0.000000;-50;750.000000;3100.000000;mq;272.850000;mq;0;mq;8;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;2;mq;mq;mq;
07942;20200303121500;1910.000000;0;0.000000;273.350000;261.010000;39;0;0;0;6;0;8000;0;0;2;mq;mq;mq;mq;mq;1.280000;0.000000;-50;750.000000;3100.000000;mq;270.150000;mq;0;0;0;mq;mq;mq;mq;4;mq;mq;mq;mq;mq;6;3;mq;2;220.000000;
07939;20200303121500;1860.000000;270;2.000000;274.650000;266.100000;53;0;0;0;6;4;1250;0;3;2;mq;mq;mq;mq;mq;1.220000;0.000000;-50;750.000000;3100.000000;mq;271.950000;mq;0;0;0;mq;mq;mq;mq;4;130;3.000000;1.670000;0.000000;mq;9;2;mq;mq;mq;
